ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|EL PASO CORPORATION MTN|KMI|US28368EAD85||United States|77000|112|112|USD|ISHIBDW|7/30/2001|
12/30/2021|KENNAMETAL INC|KMT|US489170AF77|489170AF7|United States|32000|32|32|USD|ISHIBDW|2/23/2021|
12/30/2021|COCA-COLA CO|KO|US191216DK34||United States|62000|62|62|USD|ISHIBDW|3/5/2021|
12/30/2021|COCA-COLA CO|KO|US191216DE73|191216DE7|United States|154000|146|146|USD|ISHIBDW|9/18/2020|
12/30/2021|KROGER CO|KR|US501044DQ10|501044DQ1|United States|50000|48|48|USD|ISHIBDW|1/12/2021|
12/30/2021|KROGER CO. (THE)|KR|US501044BZ37||United States|50000|71|71|USD|ISHIBDW|5/11/2001|
12/30/2021|KOHLS CORP|KSS|US500255AX28|500255AX2|United States|49000|50|50|USD|ISHIBDW|3/31/2021|
12/30/2021|BOARDWALK PIPELINES LP|BWP|US096630AH15|096630AH1|United States|60000|63|63|USD|ISHIBDW|8/11/2020|
12/30/2021|LEIDOS INC|LDOS|US52532XAH89|52532XAH8|United States|115000|111|111|USD|ISHIBDW|6/18/2021|
12/30/2021|LABORATORY CORPORATION OF AMERICA|LH|US50540RAY80|50540RAY8|United States|63000|64|64|USD|ISHIBDW|5/26/2021|
12/30/2021|L3HARRIS TECHNOLOGIES INC|LHX|US502431AN98|502431AN9|United States|81000|78|78|USD|ISHIBDW|11/25/2020|
12/30/2021|LOWES COMPANIES INC|LOW|US548661EA10|548661EA1|United States|172000|177|177|USD|ISHIBDW|3/31/2021|
12/30/2021|MASTERCARD INC|MA|US57636QAS30|57636QAS3|United States|62000|62|62|USD|ISHIBDW|3/4/2021|
12/30/2021|MASTERCARD INC|MA|US57636QAU85|57636QAU8|United States|99000|99|99|USD|ISHIBDW|11/18/2021|
12/30/2021|MARRIOTT INTERNATIONAL INC|MAR|US571903BG74|571903BG7|United States|135000|136|136|USD|ISHIBDW|3/5/2021|
12/30/2021|MASCO CORPORATION|MAS|US574599BQ83|574599BQ8|United States|75000|73|73|USD|ISHIBDW|3/4/2021|
12/30/2021|MOODYS CORPORATION|MCO|US615369AW51||United States|60000|59|59|USD|ISHIBDW|8/19/2021|
12/30/2021|MDC HOLDINGS INC|MDC|US552676AU23||United States|35000|34|34|USD|ISHIBDW|1/11/2021|
12/30/2021|MONDELEZ INTERNATIONAL INC|MDLZ|US609207AX34|609207AX3|United States|62000|58|58|USD|ISHIBDW|9/4/2020|
12/30/2021|MCCORMICK & COMPANY INCORPORATED|MKC|US579780AS64|579780AS6|United States|50000|48|48|USD|ISHIBDW|2/11/2021|
12/30/2021|MARTIN MARIETTA MATERIALS INC|MLM|US573284AW62|573284AW6|United States|100000|101|101|USD|ISHIBDW|7/2/2021|
12/30/2021|MERCK & CO INC|MRK|US58933YBE41|58933YBE4|United States|228000|229|229|USD|ISHIBDW|12/10/2021|
12/30/2021|MARVELL TECHNOLOGY INC|MRVL|US573874AJ32|573874AJ3|United States|80000|82|82|USD|ISHIBDW|10/7/2021|
12/30/2021|MOTOROLA SOLUTIONS INC|MSI|US620076BU23||United States|99000|100|100|USD|ISHIBDW|5/24/2021|
12/30/2021|VIACOMCBS INC|VIAC|US92556HAB33|92556HAB3|United States|141000|170|170|USD|ISHIBDW|4/1/2020|
12/30/2021|NEWMARKET CORP|NEU|US651587AG29|651587AG2|United States|52000|52|52|USD|ISHIBDW|3/18/2021|
12/30/2021|NATIONAL FUEL GAS COMPANY|NFG|US636180BR19|636180BR1|United States|50000|51|51|USD|ISHIBDW|2/24/2021|
12/30/2021|NORFOLK SOUTHERN CORPORATION|NSC|US655844CK21|655844CK2|United States|30000|30|30|USD|ISHIBDW|5/12/2021|
12/30/2021|NVIDIA CORPORATION|NVDA|US67066GAN43|67066GAN4|United States|149000|148|148|USD|ISHIBDW|6/16/2021|
