,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
10/2/2020,CLEVELAND-CLIFFS INC,CLF,US185899AA92,185899AA9,United States,1310000,1426,1426,USD,ISHICVT,12/19/2017,
10/2/2020,CLOUDFLARE INC             144A,NET,US18915MAA53,18915MAA5,United States,2434000,3304,3304,USD,ISHICVT,5/15/2020,
10/2/2020,CLOVIS ONCOLOGY INC,CLVS,US189464AC48,189464AC4,United States,1175000,825,825,USD,ISHICVT,4/19/2018,
10/2/2020,CNX RESOURCES CORP         144A,CNX,US12653CAF59,12653CAF5,United States,1666000,1736,1736,USD,ISHICVT,5/1/2020,
10/2/2020,COLONY CAPITAL OPERATING COMPANY L 144A,CLNY,US19626LAA52,19626LAA5,United States,1400000,2098,2098,USD,ISHICVT,7/21/2020,
10/2/2020,CONMED CORPORATION,CNMD,US207410AF81,207410AF8,United States,1550000,1746,1746,USD,ISHICVT,1/29/2019,
10/2/2020,COPA HOLDINGS SA           144A,CPA,US21720AAA07,21720AAA0,Panama,1300000,1542,1542,USD,ISHICVT,4/30/2020,
10/2/2020,COUPA SOFTWARE INC,COUP,US22266LAC00,22266LAC0,United States,3080000,5662,5662,USD,ISHICVT,6/11/2019,
10/2/2020,COUPA SOFTWARE INC         144A,COUP,US22266LAE65,22266LAE6,United States,6030000,7152,7152,USD,ISHICVT,6/15/2020,
10/2/2020,CREE INC,CREE,US225447AB76,,United States,1797000,2231,2231,USD,ISHICVT,8/24/2018,
10/2/2020,CREE INC   144A,CREE,US225447AC59,225447AC5,United States,2163000,3335,3335,USD,ISHICVT,4/21/2020,
10/2/2020,CYBER ARK SOFTWARE LTD     144A,CYBR,US23248VAA35,23248VAA3,Israel,2575000,2557,2557,USD,ISHICVT,11/18/2019,
10/2/2020,DATADOG INC                144A,DDOG,US23804LAA17,23804LAA1,United States,2950000,3933,3933,USD,ISHICVT,6/2/2020,
10/2/2020,DEUTSCHE BANK AG (LONDON BRANCH),DB,US25155MKM28,,Germany,875000,867,867,USD,ISHICVT,3/13/2018,
10/2/2020,DEXCOM INC,DXCM,US252131AH00,,United States,2725000,6470,6470,USD,ISHICVT,11/30/2018,
10/2/2020,DEXCOM INC 144A,DXCM,US252131AJ65,252131AJ6,United States,5955000,6132,6132,USD,ISHICVT,5/14/2020,
10/2/2020,DICKS SPORTING GOODS INC.  144A,DKS,US253393AC63,253393AC6,United States,2557000,4816,4816,USD,ISHICVT,4/17/2020,
10/2/2020,DISH NETWORK CORP,DISH,US25470MAD11,25470MAD1,United States,3805000,3440,3440,USD,ISHICVT,3/17/2017,
10/2/2020,DISH NETWORK CORP,DISH,US25470MAB54,25470MAB5,United States,12094000,11094,11094,USD,ISHICVT,8/8/2016,
10/2/2020,DOCUSIGN INC,DOCU,US256163AB24,,United States,2322000,7101,7101,USD,ISHICVT,9/18/2018,
10/2/2020,EMERGENT BIOSOLUTIONS INC,EBS,US29089QAB14,29089QAB1,United States,420000,572,572,USD,ISHICVT,1/29/2014,
10/2/2020,ENPHASE ENERGY INC         144A,ENPH,US29355AAE73,29355AAE7,United States,1529000,2051,2051,USD,ISHICVT,3/9/2020,
10/2/2020,ENVESTNET INC,ENV,US29404KAB26,29404KAB2,United States,1475000,1877,1877,USD,ISHICVT,5/25/2018,
10/2/2020,ENVESTNET INC              144A,ENV,US29404KAD81,29404KAD8,United States,1800000,1814,1814,USD,ISHICVT,8/20/2020,
