,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,GENERAL ELECTRIC CO,GE,US369604BD45,,United States,17655000,18033,18033,USD,ISHNEAR,10/9/2012,
12/30/2021,GILEAD SCIENCES INC,GILD,US375558BW29,375558BW2,United States,25438000,25372,25372,USD,ISHNEAR,9/30/2020,
12/30/2021,GENERAL MILLS INC,GIS,US370334CA00,370334CA0,United States,9135000,9313,9313,USD,ISHNEAR,10/12/2017,
12/30/2021,GENERAL MILLS INC,GIS,US370334CC65,370334CC6,United States,2696000,2737,2737,USD,ISHNEAR,4/17/2018,
12/30/2021,GENERAL MOTORS FINANCIAL CO INC,GM,US37045XAW65,,United States,19200000,19405,19405,USD,ISHNEAR,4/10/2015,
12/30/2021,GENERAL MOTORS FINANCIAL CO INC,GM,US37045XDG88,37045XDG8,United States,20000000,19960,19960,USD,ISHNEAR,4/9/2021,
12/30/2021,GENERAL MOTORS FINANCIAL CO INC,GM,US37045XDN30,37045XDN3,United States,15000000,14983,14983,USD,ISHNEAR,10/15/2021,
12/30/2021,AMERICAN HONDA FINANCE CORPORATION,HNDA,US02665WDF59,,United States,14773000,14893,14893,USD,ISHNEAR,11/21/2019,
12/30/2021,AMERICAN HONDA FINANCE CORPORATION MTN,HNDA,US02665WCY57,02665WCY5,Japan,6136000,6188,6188,USD,ISHNEAR,6/27/2019,
12/30/2021,HYUNDAI CAPITAL AMERICA MTN 144A,HYNMTR,US44891ABU07,,"Korea (South), Republic of",17710000,17695,17695,USD,ISHNEAR,4/1/2021,
12/30/2021,HYUNDAI CAPITAL AMERICA    144A,HYNMTR,US44891ABY29,44891ABY2,United States,8105000,8002,8002,USD,ISHNEAR,9/17/2021,
12/30/2021,INTERNATIONAL BUSINESS MACHINES CO,IBM,US459200JX08,459200JX0,United States,7500000,7597,7597,USD,ISHNEAR,5/15/2019,
12/30/2021,INTERNATIONAL BUSINESS MACHINES CO,IBM,US459200JC60,459200JC6,United States,3679000,3765,3765,USD,ISHNEAR,11/9/2015,
12/30/2021,INTERNATIONAL FLAVORS & FRAGRANCES 144A,IFF,US459506AM35,459506AM3,United States,5300000,5310,5310,USD,ISHNEAR,9/16/2020,
12/30/2021,INTERNATIONAL FLAVORS & FRAGRANCES,IFF,US459506AC52,459506AC5,United States,9000000,9256,9256,USD,ISHNEAR,4/4/2013,
12/30/2021,KEURIG DR PEPPER INC,KDP,US49271VAL45,49271VAL4,United States,11955000,11898,11898,USD,ISHNEAR,3/15/2021,
12/30/2021,KINDER MORGAN INC,KMI,US49456BAM37,49456BAM3,United States,6309000,6534,6534,USD,ISHNEAR,8/10/2017,
12/30/2021,L3HARRIS TECHNOLOGIES INC,LHX,US502431AJ86,502431AJ8,United States,5000000,5204,5204,USD,ISHNEAR,5/1/2020,
12/30/2021,MARTIN MARIETTA MATERIALS INC,MLM,US573284AY29,573284AY2,United States,8800000,8797,8797,USD,ISHNEAR,7/2/2021,
12/30/2021,NISSAN MOTOR ACCEPTANCE CORP 144A,NSANY,US654740BR98,,United States,4375000,4373,4373,USD,ISHNEAR,3/9/2021,
12/30/2021,NISSAN MOTOR ACCEPTANCE CORP 144A,NSANY,US654740BQ16,,United States,12515000,12407,12407,USD,ISHNEAR,3/9/2021,
12/30/2021,NISSAN MOTOR ACCEPTANCE COMPANY LL MTN 144A,NSANY,US65480CAB19,65480CAB1,United States,10520000,10388,10388,USD,ISHNEAR,9/16/2021,
12/30/2021,ORACLE CORPORATION,ORCL,US68389XAP06,,United States,23441000,23899,23899,USD,ISHNEAR,10/25/2012,
12/30/2021,ORACLE CORPORATION,ORCL,US68389XBR52,68389XBR5,United States,10780000,11082,11082,USD,ISHNEAR,11/9/2017,
12/30/2021,ORACLE CORPORATION,ORCL,US68389XBL82,68389XBL8,United States,8000000,8217,8217,USD,ISHNEAR,7/7/2016,
12/30/2021,PENSKE TRUCK LEASING COMPANY LP 144A,PENSKE,US709599AH79,709599AH7,United States,4901000,5116,5116,USD,ISHNEAR,7/13/2012,
12/30/2021,PENSKE TRUCK LEASING CO LP / PTL F 144A,PENSKE,US709599AY03,709599AY0,United States,10000000,10263,10263,USD,ISHNEAR,9/14/2017,
12/30/2021,PENSKE TRUCK LEASING CO LP 144A,PENSKE,US709599BC73,709599BC7,United States,15000000,15908,15908,USD,ISHNEAR,6/29/2018,
12/30/2021,VOLKSWAGEN GROUP OF AMERICA FINANC 144A,VW,US928668BC59,928668BC5,Germany,35500000,35927,35927,USD,ISHNEAR,5/13/2020,
12/30/2021,VOLKSWAGEN GROUP OF AMERICA FINANC 144A,VW,US928668AZ53,928668AZ5,Germany,2145000,2191,2191,USD,ISHNEAR,9/26/2019,
12/30/2021,VOLKSWAGEN GROUP OF AMERICA FINANC 144A,VW,US928668BG63,928668BG6,Germany,44345000,44372,44372,USD,ISHNEAR,11/24/2020,
12/30/2021,VOLKSWAGEN GROUP OF AMERICA FINANC 144A,VW,US928668AR38,,Germany,13000000,13793,13793,USD,ISHNEAR,11/13/2018,
12/30/2021,PHILLIPS 66,PSX,US718546AY08,718546AY0,United States,19400000,19343,19343,USD,ISHNEAR,11/18/2020,
12/30/2021,RYDER SYSTEM INC MTN,R,US78355HKD07,,United States,5000000,5055,5055,USD,ISHNEAR,2/24/2017,
12/30/2021,RYDER SYSTEM INC MTN,R,US78355HKM06,,United States,20000000,20204,20204,USD,ISHNEAR,5/22/2019,
12/30/2021,RYDER SYSTEM INC MTN,R,US78355HKK40,78355HKK4,United States,5000000,5268,5268,USD,ISHNEAR,11/6/2018,
12/30/2021,RYDER SYSTEM INC MTN,R,US78355HKL23,,United States,19000000,20198,20198,USD,ISHNEAR,2/27/2019,
12/30/2021,ROCKWELL AUTOMATION INC,ROK,US773903AK55,773903AK5,United States,3870000,3853,3853,USD,ISHNEAR,8/17/2021,
12/30/2021,7-ELEVEN INC               144A,SVELEV,US817826AA80,,Japan,34000000,33942,33942,USD,ISHNEAR,2/10/2021,
12/30/2021,SHERWIN-WILLIAMS COMPANY (THE),SHW,US824348AU08,824348AU0,United States,1254000,1266,1266,USD,ISHNEAR,5/16/2017,
12/30/2021,AT&T INC,T,US00206RMH20,,United States,22000000,22011,22011,USD,ISHNEAR,3/23/2021,
12/30/2021,AT&T INC,T,US00206RGD89,00206RGD8,United States,15000000,15254,15254,USD,ISHNEAR,8/22/2018,
12/30/2021,THERMO FISHER SCIENTIFIC INC,TMO,US883556CQ39,883556CQ3,United States,12850000,12875,12875,USD,ISHNEAR,10/22/2021,
