ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|NEW YORK ST DORM AUTH SALES TA|NYSHGR|US64990AAP03|64990AAP0|United States|215000|231|231|USD|NAT0-5|10/24/2013|
12/30/2021|NEW YORK ST DORM AUTH SALES TA|NYSHGR|US64990APN99|64990APN9|United States|10000000|10722|10722|USD|NAT0-5|10/24/2013|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990EQA81|64990EQA8|United States|3575000|3833|3833|USD|NAT0-5|7/8/2014|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990EX850|64990EX85|United States|1425000|1528|1528|USD|NAT0-5|9/11/2015|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990EYC55|64990EYC5|United States|550000|590|590|USD|NAT0-5|1/14/2015|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990FHN78|64990FHN7|United States|75000|80|80|USD|NAT0-5|12/21/2018|
12/30/2021|VIRGINIA COMWLTH TRANSN BRD|VASTRN|US927790GM14|927790GM1|United States|2725000|2921|2921|USD|NAT0-5|11/21/2013|
12/30/2021|BAY AREA TOLL AUTH CALIF TOLL|BAYTRN|US072024TA08|072024TA0|United States|1050000|1126|1126|USD|NAT0-5|8/6/2013|
12/30/2021|BAY AREA TOLL AUTH CALIF TOLL|BAYTRN|US072024TF94|072024TF9|United States|9815000|10524|10524|USD|NAT0-5|8/6/2013|
12/30/2021|BAY AREA TOLL AUTH CALIF TOLL|BAYTRN|US072024TG77|072024TG7|United States|4810000|5175|5175|USD|NAT0-5|8/6/2013|
12/30/2021|PENNSYLVANIA ST|PAS|US70914PTU65|70914PTU6|United States|75000|80|80|USD|NAT0-5|4/11/2013|
12/30/2021|LIVONIA MICH PUB SCHS SCH DIST|LIVSCD|US539243ST35|539243ST3|United States|16850000|18054|18054|USD|NAT0-5|6/27/2013|
12/30/2021|WISCONSIN ST|WIS|US97705L8J98|97705L8J9|United States|100000|107|107|USD|NAT0-5|2/19/2015|
12/30/2021|WISCONSIN ST|WIS|US97705MLN38|97705MLN3|United States|5045000|5406|5406|USD|NAT0-5|3/15/2018|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000ZR74|576000ZR7|United States|4365000|4673|4673|USD|NAT0-5|7/2/2013|
12/30/2021|MASSACHUSETTS ST SCH BLDG AUTH|MASEDU|US576000ZT31|576000ZT3|United States|2355000|2523|2523|USD|NAT0-5|7/2/2013|
12/30/2021|TEXAS A & M UNIV REVS|TAMHGR|US8821356U52|8821356U5|United States|10890000|11668|11668|USD|NAT0-5|5/15/2013|
12/30/2021|TEXAS A & M UNIV REVS|TAMHGR|US8821356X91|8821356X9|United States|7625000|8170|8170|USD|NAT0-5|5/15/2013|
12/30/2021|CALIFORNIA ST DEPT WTR RES CEN|CASWTR|US13066KV712|13066KV71|United States|75000|80|80|USD|NAT0-5|3/5/2013|
12/30/2021|RIVERSIDE CNTY CALIF TRANSN CO|RIVTRN|US769125EP64|769125EP6|United States|3780000|4065|4065|USD|NAT0-5|7/3/2013|
12/30/2021|UNIVERSITY VA UNIV REVS|UNIHGR|US915217VC41|915217VC4|United States|5530000|5923|5923|USD|NAT0-5|3/28/2013|
12/30/2021|LOUISIANA ST HWY IMPT REV|LSHTRN|US546486AS03|546486AS0|United States|2860000|3063|3063|USD|NAT0-5|3/28/2013|
12/30/2021|NEW YORK N Y CITY MUN WTR FIN|NYCUTL|US64972GSA30|64972GSA3|United States|1990000|2132|2132|USD|NAT0-5|8/21/2018|
12/30/2021|NEW YORK ST DORM AUTH REVS NON|NYSHGR|US649907TY80|649907TY8|United States|500000|548|548|USD|NAT0-5|9/11/2013|
12/30/2021|NEW YORK ST DORM AUTH REVS NON|NYSHGR|US649907UJ94|649907UJ9|United States|4150000|4548|4548|USD|NAT0-5|9/11/2013|
12/30/2021|NEW YORK ST DORM AUTH REVS NON|NYSHGR|US649907UK67|649907UK6|United States|5000000|5480|5480|USD|NAT0-5|9/11/2013|
12/30/2021|ORLANDO & ORANGE CNTY EXPWY AU|ORLTRN|US686543UB37|686543UB3|United States|670000|733|733|USD|NAT0-5|4/3/2013|
12/30/2021|NEW YORK N Y CITY TRANSITIONAL|NYCFAC|US64972H6G21|64972H6G2|United States|330000|361|361|USD|NAT0-5|7/20/2017|
12/30/2021|CHABOT-LAS POSITAS CALIF CMNTY|CBTHGR|US15722TFG13|15722TFG1|United States|905000|991|991|USD|NAT0-5|3/19/2013|
12/30/2021|CONTRA COSTA CALIF CMNTY COLLE|CTCHGR|US212204HD60|212204HD6|United States|2570000|2816|2816|USD|NAT0-5|8/21/2013|
12/30/2021|HAWAII ST|HIS|US419791Z276|419791Z27|United States|210000|230|230|USD|NAT0-5|11/21/2013|
12/30/2021|HAWAII ST|HIS|US419792VH67|419792VH6|United States|5000000|5477|5477|USD|NAT0-5|11/21/2013|
12/30/2021|MASSACHUSETTS ST WTR RES AUTH|MASWTR|US576051XW10|576051XW1|United States|25000|27|27|USD|NAT0-5|5/18/2017|
12/30/2021|SAN DIEGO CALIF CMNTY COLLEGE|SDGHGR|US797272MY40|797272MY4|United States|10530000|11539|11539|USD|NAT0-5|7/30/2013|
12/30/2021|SANTA MONICA-MALIBU UNI SCH DI|SMCSCD|US802498SD86|802498SD8|United States|1760000|1929|1929|USD|NAT0-5|9/6/2018|
12/30/2021|UNIVERSITY UTAH UNIV REVS|UNIHGR|US915183SD03|915183SD0|United States|10045000|11003|11003|USD|NAT0-5|7/30/2013|
12/30/2021|VIRGINIA ST PUB BLDG AUTH PUB|VASFAC|US928172ZJ79|928172ZJ7|United States|8675000|9330|9330|USD|NAT0-5|2/21/2013|
12/30/2021|ALABAMA FED AID HWY FIN AUTH S|ALSTRN|US010268BZ20|010268BZ2|United States|160000|175|175|USD|NAT0-5|6/29/2017|
12/30/2021|DISTRICT COLUMBIA WTR & SWR AU|DISUTL|US254845JR28|254845JR2|United States|5555000|6082|6082|USD|NAT0-5|8/1/2013|
12/30/2021|GRAND PARKWAY TRANSN CORP TEX|GPTTRN|US38611TAB35|38611TAB3|United States|5020000|5542|5542|USD|NAT0-5|8/1/2013|
12/30/2021|NORTH CAROLINA ST UNIV N C RAL|NCSHGR|US658289D427|658289D42|United States|505000|553|553|USD|NAT0-5|3/6/2013|
12/30/2021|SALES TAX ASSET RECEIVABLE COR|SLS|US794665FZ73|794665FZ7|United States|4830000|5287|5287|USD|NAT0-5|10/15/2014|
12/30/2021|CLARK CNTY NEV FOR ISSUES DTD|CLA|US180848LF89|180848LF8|United States|3520000|3852|3852|USD|NAT0-5|12/19/2013|
12/30/2021|CONNECTICUT ST HEALTH & EDL FA|CTSMED|||United States|5060000|5533|5533|USD|NAT0-5|10/23/2013|
12/30/2021|OREGON ST DEPT TRANSN HWY USER|ORSTRN|US68607DQU27|68607DQU2|United States|460000|503|503|USD|NAT0-5|10/16/2013|
12/30/2021|CHARLESTON EDL EXCELLENCE FING|CHAEDU|US160131CY28|160131CY2|United States|2500000|2732|2732|USD|NAT0-5|5/9/2013|
12/30/2021|PENNSYLVANIA ST TPK COMMN TPK|PASTRN|US7092242U26|7092242U2|United States|10050000|10991|10991|USD|NAT0-5|8/20/2013|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990E5M56|64990E5M5|United States|3015000|3370|3370|USD|NAT0-5|10/20/2016|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990ENF06|64990ENF0|United States|2970000|3320|3320|USD|NAT0-5|3/21/2014|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990EQB64|64990EQB6|United States|4575000|5112|5112|USD|NAT0-5|7/8/2014|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990EY684|64990EY68|United States|2795000|3123|3123|USD|NAT0-5|9/11/2015|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990EYD39|64990EYD3|United States|2620000|2927|2927|USD|NAT0-5|1/14/2015|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990FHP27|64990FHP2|United States|2210000|2469|2469|USD|NAT0-5|12/21/2018|
12/30/2021|NEW YORK ST DORM AUTH ST PERS|NYSHGR|US64990FKF08|64990FKF0|United States|8295000|9268|9268|USD|NAT0-5|6/28/2019|
12/30/2021|BAY AREA TOLL AUTH CALIF TOLL|BAYTRN|US072024TP76|072024TP7|United States|9625000|10755|10755|USD|NAT0-5|8/5/2014|
12/30/2021|TEXAS ST|TXS|US882723NA34|882723NA3|United States|7075000|7893|7893|USD|NAT0-5|7/2/2014|
12/30/2021|TEXAS ST|TXS|US882723NG04|882723NG0|United States|145000|158|158|USD|NAT0-5|7/2/2014|
12/30/2021|TEXAS ST|TXS|US882723NH86|882723NH8|United States|140000|156|156|USD|NAT0-5|7/2/2014|
12/30/2021|TEXAS ST|TXS|US882724QT70|882724QT7|United States|215000|240|240|USD|NAT0-5|10/15/2014|
12/30/2021|MASSACHUSETTS ST COLLEGE BLDG|MASHGR|US575832YE43|575832YE4|United States|3935000|4387|4387|USD|NAT0-5|12/17/2014|
12/30/2021|WISCONSIN ST CLEAN WTR REV|WISWTR|US977092XG52|977092XG5|United States|1805000|2012|2012|USD|NAT0-5|4/12/2016|
12/30/2021|WASHINGTON CNTY ORE SCH DIST N|WASSCD|US938429K483|938429K48|United States|3850000|4295|4295|USD|NAT0-5|8/7/2014|
